season_year,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,QBR
2012,NYG,31,QB,16,16,9/7/2000,321,536,59.9,3948,26,4.9,15,2.8,187,80.0,7.4,7.1,12.3,246.8,87.2,19.0,136.0,3.4,6.87,6.59,3.0,3.0,67.0
2012,BAL,27,QB,16,16,10/6/2000,317,531,59.7,3817,22,4.1,10,1.9,178,61.0,7.2,7.2,12.0,238.6,87.7,35.0,227.0,6.2,6.34,6.33,3.0,3.0,51.1
2012,STL,25,QB,16,16,7/8/2001,328,551,59.5,3702,21,3.8,13,2.4,185,80.0,6.7,6.4,11.3,231.4,82.6,35.0,233.0,6.0,5.92,5.64,4.0,3.0,51.6
2012,SDG,31,QB,16,16,7/9/2000,338,527,64.1,3606,26,4.9,15,2.8,184,80.0,6.8,6.5,10.7,225.4,88.6,49.0,311.0,8.5,5.72,5.45,,,42.6
2012,BUF,30,QB,16,16,6/10/2000,306,505,60.6,3400,24,4.8,16,3.2,175,68.0,6.7,6.3,11.1,212.5,83.3,30.0,161.0,5.6,6.05,5.61,0.0,1.0,43.8
2012,CLE,29,QB,15,15,5/10/2000,297,517,57.4,3385,14,2.7,17,3.3,169,71.0,6.5,5.6,11.4,225.7,72.6,28.0,186.0,5.1,5.87,4.98,1.0,1.0,33.9
2012,PIT,30,QB,13,13,7/6/2000,284,449,63.3,3265,26,5.8,8,1.8,167,82.0,7.3,7.6,11.5,251.2,97.0,30.0,182.0,6.3,6.44,6.77,2.0,3.0,71.3
2012,CHI,29,QB,15,15,10/5/2000,255,434,58.8,3033,19,4.4,14,3.2,152,60.0,7.0,6.4,11.9,202.2,81.3,38.0,250.0,8.1,5.9,5.37,1.0,1.0,48.1
2012,MIN,24,QB,16,16,10/6/2000,300,483,62.1,2935,18,3.7,12,2.5,166,65.0,6.1,5.7,9.8,183.4,81.2,32.0,184.0,6.2,5.34,4.99,1.0,2.0,52.1
2012,NYJ,26,QB,15,15,6/9/2000,246,453,54.3,2883,13,2.9,18,4.0,146,66.0,6.4,5.2,11.7,192.2,66.9,34.0,209.0,7.0,5.49,4.36,1.0,1.0,27.1
2012,PHI,32,QB,10,10,3/7/2000,204,351,58.1,2362,12,3.4,10,2.8,115,77.0,6.7,6.1,11.6,236.2,78.1,28.0,153.0,7.4,5.83,5.27,3.0,3.0,47.0
2012,JAX,27,QB,10,6,1/5/2000,166,308,53.9,2084,11,3.6,11,3.6,86,81.0,6.8,5.9,12.6,208.4,72.2,28.0,169.0,8.3,5.7,4.88,,,27.7
2012,KAN,30,QB,9,8,1/7/2000,161,277,58.1,1796,6,2.2,12,4.3,97,46.0,6.5,5.0,11.2,199.6,66.7,19.0,101.0,6.4,5.73,4.31,1.0,1.0,26.3
2012,SFO,28,QB,10,9,6/2/2001,153,218,70.2,1737,13,6.0,5,2.3,87,55.0,8.0,8.1,11.4,173.7,104.1,24.0,137.0,9.9,6.61,6.76,,,65.1
2012,ARI,28,QB,6,5,3/2/2000,109,183,59.6,1169,8,4.4,3,1.6,63,46.0,6.4,6.5,10.7,194.8,86.1,27.0,159.0,12.9,4.81,4.93,2.0,2.0,42.7
2012,KAN,28,QB,10,8,1/7/2000,112,197,56.9,1141,2,1.0,8,4.1,49,57.0,5.8,4.2,10.2,114.1,60.1,21.0,123.0,9.6,4.67,3.2,,,26.0
2012,ARI,24,QB,7,6,1/5/2000,109,201,54.2,1132,2,1.0,9,4.5,55,40.0,5.6,3.8,10.4,161.7,55.4,15.0,98.0,6.9,4.79,3.1,1.0,1.0,18.3
2012,ARI,23,QB,6,4,1/3/2000,89,171,52.0,752,0,0.0,7,4.1,39,28.0,4.4,2.6,8.4,125.3,46.7,12.0,91.0,6.6,3.61,1.89,,,9.2
2012,PIT,32,QB,2,1,0-1-0,25,53,47.2,272,0,0.0,1,1.9,13,37.0,5.1,4.3,10.9,136.0,54.9,3.0,24.0,5.4,4.43,3.63,0.0,0.0,28.8
2012,CHI,31,QB,6,1,0-1-0,32,51,62.7,265,2,3.9,2,3.9,10,45.0,5.2,4.2,8.3,44.2,72.8,6.0,49.0,10.5,3.79,2.91,,,9.2
2012,BAL,23,QB,7,0,,17,29,58.6,179,0,0.0,1,3.4,8,25.0,6.2,4.6,10.5,25.6,62.3,3.0,30.0,9.4,4.66,3.25,,,52.3
2012,OAK,29,QB,2,0,,16,33,48.5,115,0,0.0,1,3.0,7,20.0,3.5,2.1,7.2,57.5,44.4,1.0,9.0,2.9,3.12,1.79,,,24.0
2012,DAL,30,QB,1,0,,9,10,90.0,89,1,10.0,0,0.0,6,21.0,8.9,10.9,9.9,89.0,137.1,0.0,0.0,0.0,8.9,10.9,,,99.5
2012,CLE,26,QB,3,0,,9,17,52.9,79,1,5.9,0,0.0,5,21.0,4.6,5.8,8.8,26.3,85.2,4.0,25.0,19.0,2.57,3.52,,,17.8
2012,SEA,27,QB,3,0,,5,9,55.6,68,0,0.0,0,0.0,3,27.0,7.6,7.6,13.6,22.7,79.9,0.0,0.0,0.0,7.56,7.56,,,23.1
2012,CIN,29,QB,2,0,,5,11,45.5,65,0,0.0,0,0.0,1,44.0,5.9,5.9,13.0,32.5,64.6,0.0,0.0,0.0,5.91,5.91,1.0,1.0,33.6
2012,CAR,29,QB,2,0,,4,4,100.0,58,0,0.0,0,0.0,3,23.0,14.5,14.5,14.5,29.0,118.7,0.0,0.0,0.0,14.5,14.5,,,90.9
2012,TAM,29,QB,1,0,,4,7,57.1,51,0,0.0,0,0.0,2,24.0,7.3,7.3,12.8,51.0,80.1,0.0,0.0,0.0,7.29,7.29,,,56.8
2012,STL,29,QB,2,0,,1,3,33.3,39,0,0.0,1,33.3,1,39.0,13.0,-2.0,39.0,19.5,42.4,0.0,0.0,0.0,13.0,-2.0,,,5.2
2012,NYJ,25,QB,12,2,,6,8,75.0,39,0,0.0,0,0.0,2,23.0,4.9,4.9,6.5,3.3,84.9,2.0,7.0,20.0,3.2,3.2,,,25.4
2012,HOU,25,QB,4,0,,4,10,40.0,38,0,0.0,1,10.0,3,19.0,3.8,-0.7,9.5,9.5,11.7,1.0,0.0,9.1,3.45,-0.64,,,44.8
2012,BUF,28,QB,4,0,,3,5,60.0,30,0,0.0,0,0.0,2,12.0,6.0,6.0,10.0,7.5,77.1,0.0,0.0,0.0,6.0,6.0,,,35.9
2012,NYG,33,QB,2,0,,2,3,66.7,19,0,0.0,0,0.0,1,15.0,6.3,6.3,9.5,9.5,84.0,1.0,6.0,25.0,3.25,3.25,,,2.3
2012,NWE,24,QB,4,0,,1,4,25.0,17,0,0.0,1,25.0,1,17.0,4.3,-7.0,17.0,4.3,5.2,0.0,0.0,0.0,4.25,-7.0,,,0.5
2012,PHI,29,QB,1,0,,2,2,100.0,14,0,0.0,0,0.0,0,8.0,7.0,7.0,7.0,14.0,95.8,0.0,0.0,0.0,7.0,7.0,,,98.1
2012,BUF,29,QB,15,2,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,0.0,-45.0,,0.0,0.0,0.0,0.0,0.0,0.0,-45.0,,,84.3
2013,NOR,34,QB,16,16,11/5/2000,446,650,68.6,5162,39,6.0,12,1.8,246,76.0,7.9,8.3,11.6,322.6,104.7,37.0,244.0,5.4,7.16,7.51,2.0,2.0,69.1
2013,DET,25,QB,16,16,7/9/2000,371,634,58.5,4650,29,4.6,19,3.0,223,87.0,7.3,6.9,12.5,290.6,84.2,23.0,168.0,3.5,6.82,6.4,2.0,3.0,53.5
2013,ATL,28,QB,16,16,4/12/2000,439,651,67.4,4515,26,4.0,17,2.6,228,81.0,6.9,6.6,10.3,282.2,89.6,44.0,298.0,6.3,6.07,5.72,1.0,1.0,67.5
2013,SDG,32,QB,16,16,9/7/2000,378,544,69.5,4478,32,5.9,11,2.0,233,60.0,8.2,8.5,11.8,279.9,105.5,30.0,150.0,5.2,7.54,7.79,4.0,4.0,75.1
2013,NWE,36,QB,16,16,12/4/2000,380,628,60.5,4343,25,4.0,11,1.8,226,81.0,6.9,6.9,11.4,271.4,87.3,40.0,256.0,6.0,6.12,6.13,5.0,5.0,63.1
2013,ARI,34,QB,16,16,10/6/2000,362,572,63.3,4274,24,4.2,22,3.8,205,91.0,7.5,6.6,11.8,267.1,83.9,41.0,289.0,6.7,6.5,5.67,3.0,4.0,54.0
2013,PIT,31,QB,16,16,8/8/2000,375,584,64.2,4261,28,4.8,14,2.4,211,67.0,7.3,7.2,11.4,266.3,92.0,42.0,282.0,6.7,6.36,6.24,1.0,3.0,58.0
